"device_id","payment_id","user_id","site_id","relation_status","physical_id","serial"
41235689,69773373035,256842528,MLB,2,"8701372352176241",MP35P-8701372352176241
41235694,69773382931,211636725,MLB,3,"8701372352176375",MP35P-8701372352176375
41235696,69773373219,325541603,MLB,2,D175-1480806871,D175-1480806871
41235697,69971336440,1068631509,MLB,2,MP300-23010262023042107077,"23010262023042107077"
41235701,69971685540,627708242,MLB,2,MP300-23010262023042105932,"23010262023042105932"
41235702,69972201612,187768656,MLB,2,"8701372352181942",MP35P-8701372352181942
41235707,69972968290,207492738,MLB,2,"8701372352181606",MP35P-8701372352181606
41235708,69973073874,289704181,MLB,2,MP300-23010262023042104267,"23010262023042104267"
41235709,69973129966,4096964,MLB,2,D175-1482002477,D175-1482002477
41235723,69974177852,65269775,MLB,2,"8701232242040344",MP35P-8701232242040344
41235724,69974274546,392195371,MLB,2,"8701232150148801",MP35P-8701232150148801
41235731,69776564739,130200023,MLB,2,MP300-23010262023042106764,"23010262023042106764"
41235732,69776564739,130200023,MLB,2,MP300-23010262023042105072,"23010262023042105072"
41235733,69776564739,130200023,MLB,2,MP300-23010262023042105060,"23010262023042105060"
41235734,69776564739,130200023,MLB,2,MP300-23010262023042107371,"23010262023042107371"
41235735,69974511248,327598679,MLB,2,MP300-23010262023042105083,"23010262023042105083"
41235737,69975070218,574903970,MLB,3,"8701372352181084",MP35P-8701372352181084
41235757,69975344350,265436557,MLB,2,D175-1482274891,D175-1482274891
41235758,69975346218,665948310,MLB,2,PAX-1486293913,D175-1486293913
41235759,69777475113,43601610,MLB,3,"8701372352012064",MP35P-8701372352012064
41235761,69777467301,199685448,MLB,2,"8701372352173422",MP35P-8701372352173422
41235764,69975305140,75554443,MLB,2,"8701372352173295",MP35P-8701372352173295
41235765,69777479415,242785183,MLB,2,PAX-1485702772,D175-1485702772
41235770,69975402490,273109339,MLB,3,"8701372352011113",MP35P-8701372352011113
41235772,69975436286,1196347855,MLB,2,"8701372352181562",MP35P-8701372352181562
41235776,69777574129,504308990,MLB,2,"8701372352173155",MP35P-8701372352173155
41235777,69975436626,571355026,MLB,2,D175-1483893348,D175-1483893348
41235781,69975432754,265238351,MLB,2,"8701372352150986",MP35P-8701372352150986
41235783,69975413212,187768656,MLB,2,"8701372352143918",MP35P-8701372352143918
41235784,69777594347,517301724,MLB,2,D175-1484939249,D175-1484939249
41235787,69777586443,199469143,MLB,2,ING-33779024,MOVE2500-33779024
41235789,69975450396,355476930,MLB,2,D175-1483304657,D175-1483304657
41235790,69777555205,75554443,MLB,2,"8701372352181627",MP35P-8701372352181627
41235791,69777547489,75554443,MLB,2,"8701372352181295",MP35P-8701372352181295
41235792,69777547507,296824220,MLB,2,"8701372352172983",MP35P-8701372352172983
41235793,69777602487,273109339,MLB,2,"8701372352181556",MP35P-8701372352181556
41235794,69975397970,273109339,MLB,2,"8701372352181437",MP35P-8701372352181437
41235795,69777559349,75554443,MLB,2,"8701372352173675",MP35P-8701372352173675
41235796,69975413508,75554443,MLB,3,"8701372352173508",MP35P-8701372352173508
41235799,69975444860,139607873,MLB,3,"8701372352143494",MP35P-8701372352143494
41235800,69777513583,172998099,MLB,2,D175-1481160104,D175-1481160104
41235801,69777568545,273109339,MLB,2,D175-1482641893,D175-1482641893
41235805,69777903303,1130025194,MLB,2,PAX-1486354548,D175-1486354548
41235806,69777903303,1130025194,MLB,2,PAX-1486354972,D175-1486354972
41235807,69777903303,1130025194,MLB,2,PAX-1486322858,D175-1486322858
41235808,69777903303,1130025194,MLB,2,PAX-1486322892,D175-1486322892
41235809,69777903303,1130025194,MLB,2,PAX-1486354954,D175-1486354954
41235810,69777903303,1130025194,MLB,2,PAX-1486322798,D175-1486322798
41235811,69777903303,1130025194,MLB,2,PAX-1486354925,D175-1486354925
41235812,69777903303,1130025194,MLB,2,PAX-1486353596,D175-1486353596
41235813,69777903303,1130025194,MLB,2,PAX-1486354547,D175-1486354547
41235814,69777903303,1130025194,MLB,2,PAX-1486309541,D175-1486309541
41235816,69778080269,1103903491,MLB,2,"8701372351265356",MP35P-8701372351265356
41235817,69976166706,290741219,MLB,3,"8701372352173057",MP35P-8701372352173057
41235818,69976301212,696042765,MLB,2,"8701372352173176",MP35P-8701372352173176
41235819,69976376868,696042765,MLB,2,"8701372352173247",MP35P-8701372352173247
41235820,69778504819,696042765,MLB,2,"8701372352175712",MP35P-8701372352175712
41235826,69779123375,696042765,MLB,2,MP300-23010262023042105018,"23010262023042105018"
41235854,69977745818,670750637,MLB,2,PAX-1486354732,D175-1486354732
41235855,69977745818,670750637,MLB,2,PAX-1486322841,D175-1486322841
41235856,69977745818,670750637,MLB,2,PAX-1486295702,D175-1486295702
41235857,69977745818,670750637,MLB,2,PAX-1486321502,D175-1486321502
41235858,69779846781,670750637,MLB,2,MP300-23010262023042107116,"23010262023042107116"
41235877,69979692180,291274297,MLB,2,D175-1481223615,D175-1481223615
41235878,69781725483,392195371,MLB,2,"8701372352174768",MP35P-8701372352174768
41235879,69979661470,208783122,MLB,2,D175-1482704216,D175-1482704216
41235883,69781768495,120694729,MLB,2,"8701372352175374",MP35P-8701372352175374
41235884,69979720672,75554443,MLB,2,D175-1485096631,D175-1485096631
41235885,69979697238,782329616,MLB,2,"8701372352181529",MP35P-8701372352181529
41235886,69979718768,287612351,MLB,2,ING-33715958,MOVE2500-33715958
41235887,69781771095,48909778,MLB,2,MP300-23010262023042104251,"23010262023042104251"
41235888,69781796185,120021395,MLB,2,"8701372352174212",MP35P-8701372352174212
41235889,69979721440,273109339,MLB,2,"8701372352173042",MP35P-8701372352173042
41235892,69979758654,507015196,MLB,2,"8701372352143966",MP35P-8701372352143966
41235893,69781763945,132706248,MLB,2,"8701372352172891",MP35P-8701372352172891
41235895,69781810443,211636725,MLB,3,MP300-23010262023042106788,"23010262023042106788"
41235896,69979719890,211636725,MLB,3,MP300-23010262023042107109,"23010262023042107109"
41235897,69979753090,133733587,MLB,3,MP300-23021062023101725230,"23021062023101725230"
41235898,69781794967,196606746,MLB,2,D175-1482657296,D175-1482657296
41235899,69781796841,164575744,MLB,2,"8701372352143502",MP35P-8701372352143502
41235900,69979776354,114376909,MLB,2,D175-1481168002,D175-1481168002
41235901,69979774750,291274297,MLB,2,"8701372352012515",MP35P-8701372352012515
41235902,69979741684,223072432,MLB,2,D175-1480582413,D175-1480582413
41235904,69781808857,95628694,MLB,3,"8701372352143972",MP35P-8701372352143972
41235905,69781830231,515090877,MLB,2,"8701372352173401",MP35P-8701372352173401
41235906,69979800166,75554443,MLB,2,SMARTPOS1494179323,A910-1494179323
41235909,69979780700,360869753,MLB,3,"8701372352173936",MP35P-8701372352173936
41235910,69979775090,553480058,MLB,2,D175-1480961456,D175-1480961456
41235911,69781803115,75554443,MLB,2,"8701372352173205",MP35P-8701372352173205
41235912,69781807063,273109339,MLB,2,"8701372352173113",MP35P-8701372352173113
41235913,69781791701,181542274,MLB,2,"8701372352181226",MP35P-8701372352181226
41235915,69979798452,273109339,MLB,2,"8701372352174227",MP35P-8701372352174227
41235917,69781815135,36408469,MLB,2,SMARTPOS1494208906,A910-1494208906
41235920,69781992675,45939578,MLB,2,"8701372352149149",MP35P-8701372352149149
41235921,69980551268,255313438,MLB,2,"8701232248083783",MP35P-8701232248083783
41235928,69782696749,72087730,MLB,2,"8701372352180908",MP35P-8701372352180908
41235950,69783897687,417264733,MLB,2,"8701372352147934",MP35P-8701372352147934
41235961,69981988044,1043584549,MLB,3,"8701012150028797",MP35P-8701012150028797
41235965,69982848144,296824220,MLB,3,"8701372352012269",MP35P-8701372352012269
41235970,69983176752,138157802,MLB,2,"8701372352174795",MP35P-8701372352174795
41235971,69785249895,657025127,MLB,2,PAX-1485702807,D175-1485702807
41235973,69785269289,150977552,MLB,2,MP300-23010262023042107082,"23010262023042107082"
41235974,69983151898,75554443,MLB,2,SMARTPOS1494209274,A910-1494209274
41235981,69785308839,296824220,MLB,2,PAX-1485702975,D175-1485702975
41235983,69983183332,294992316,MLB,2,"8701372352174536",MP35P-8701372352174536
41235984,69983210680,46154448,MLB,2,D175-1481155879,D175-1481155879
41235985,69983197078,128285227,MLB,2,PAX-1486356798,D175-1486356798
41235986,69983179970,271690711,MLB,2,"8701372352147759",MP35P-8701372352147759
41235987,69983195416,323895433,MLB,2,"8701372352173036",MP35P-8701372352173036
41235988,69785340409,294265242,MLB,2,ING-30547240,MOVE2500-30547240
41235990,69983258118,72087730,MLB,2,D175-1480789439,D175-1480789439
41235991,69983197712,356690230,MLB,2,MP300-23021062023101723827,"23021062023101723827"
41235993,69983260190,75554443,MLB,2,"8701372352174789",MP35P-8701372352174789
41235995,69983256368,106892026,MLB,2,"8701372352181612",MP35P-8701372352181612
41235996,69785311721,30628941,MLB,2,"8701372352174747",MP35P-8701372352174747
41235999,69983264252,448465596,MLB,2,"8701372352174922",MP35P-8701372352174922
41236000,69983194036,495504290,MLB,2,"8701372352149416",MP35P-8701372352149416
41236001,69785344837,75554443,MLB,2,SMARTPOS1494173797,A910-1494173797
41236002,69983248730,311101389,MLB,3,D175-1480291592,D175-1480291592
41236003,69785356237,273109339,MLB,2,"8701372352013635",MP35P-8701372352013635
41236004,69983205996,356690230,MLB,2,D175-1482780743,D175-1482780743
41236011,69785550855,387517499,MLB,2,PAX-1485713132,D175-1485713132
41236015,69983770276,448914578,MLB,2,"8701372352175326",MP35P-8701372352175326
41236016,69983711128,328674693,MLB,2,MP300-23010262023042107105,"23010262023042107105"
41236031,69786749931,147687243,MLB,2,PAX-1485713152,D175-1485713152
41236032,69786749931,147687243,MLB,2,PAX-1485702179,D175-1485702179
41236033,69786749931,147687243,MLB,2,PAX-1485701953,D175-1485701953
41236034,69786749931,147687243,MLB,2,PAX-1485702064,D175-1485702064
41236035,69786749931,147687243,MLB,2,PAX-1485702342,D175-1485702342
41236036,69786749931,147687243,MLB,2,PAX-1485702155,D175-1485702155
41236037,69786749931,147687243,MLB,2,PAX-1485701984,D175-1485701984
41236038,69786749931,147687243,MLB,2,PAX-1485713341,D175-1485713341
41236039,69786749931,147687243,MLB,2,PAX-1485702110,D175-1485702110
41236040,69786749931,147687243,MLB,2,PAX-1485702310,D175-1485702310
41236046,69985282464,817240324,MLB,2,PAX-1486294171,D175-1486294171
41236049,69787433701,481913939,MLB,2,SMARTPOS1494179327,A910-1494179327
41236060,69985723204,309961529,MLB,2,MP300-23021062023101723110,"23021062023101723110"
41236061,69787823327,196606746,MLB,2,D175-1484447228,D175-1484447228
41236066,69986290154,296824220,MLB,2,"8701372352176018",MP35P-8701372352176018
41236068,69986296222,226570977,MLB,2,D175-1482796979,D175-1482796979
41236070,69986270974,614177210,MLB,3,"8701372352013466",MP35P-8701372352013466
41236075,69986460750,348389517,MLB,2,PAX-1486293824,D175-1486293824
41236077,69986437860,366003671,MLB,2,"8701372352139391",MP35P-8701372352139391
41236080,69986461314,574903970,MLB,2,D175-1484340667,D175-1484340667
41236082,69788492975,46154448,MLB,2,PAX-1485702401,D175-1485702401
41236096,69788536253,367577948,MLB,2,D175-1484710081,D175-1484710081
41236097,69986465702,527186794,MLB,2,"8701372352141542",MP35P-8701372352141542
41236100,69788524701,46154448,MLB,2,"8701372352151072",MP35P-8701372352151072
41236102,69986534280,675449822,MLB,2,D175-1484948694,D175-1484948694
41236103,69986536268,428019466,MLB,3,D175-1481160861,D175-1481160861
41236104,69986475696,264845666,MLB,2,"8701372352141515",MP35P-8701372352141515
41236105,69986540354,75554443,MLB,2,"8701372352013424",MP35P-8701372352013424
41236106,69986524844,245315197,MLB,2,PAX-1486293792,D175-1486293792
41236107,69788556233,400639973,MLB,2,PAX-1486293909,D175-1486293909
41236108,69788497955,25224839,MLB,3,D175-1483865073,D175-1483865073
41236109,69986511332,335281051,MLB,2,"8701372352141818",MP35P-8701372352141818
41236110,69788542759,269163147,MLB,2,"8701372352012991",MP35P-8701372352012991
41236113,69788535023,287612351,MLB,2,PAX-1486354827,D175-1486354827
41236115,69788552603,296824220,MLB,2,"8701372352141304",MP35P-8701372352141304
41236116,69788523359,36440069,MLB,2,D175-1481168493,D175-1481168493
41236117,69788550563,1221653190,MLB,2,"8701372352170167",MP35P-8701372352170167
41236118,69788527313,164736394,MLB,2,"8701372352170574",MP35P-8701372352170574
41236120,69788541033,827651529,MLB,2,Q78802870649,Q78802870649
41236121,69986516432,325116125,MLB,2,PAX-1486289947,D175-1486289947
41236122,69986535096,827651529,MLB,2,PAX-1486356673,D175-1486356673
41236123,69986497998,75554443,MLB,2,SMARTPOS1494171604,A910-1494171604
41236125,69788556783,208783122,MLB,2,Q78802610658,Q78802610658
41236128,69986537168,303058547,MLB,2,SMARTPOS1494171596,A910-1494171596
41236129,69986507784,420912627,MLB,2,ING-33130873,MOVE2500-33130873
41236130,69788523771,164575744,MLB,2,Q78702495059,Q78702495059
41236131,69986537164,127324531,MLB,2,"8701372352170202",MP35P-8701372352170202
41236132,69788527619,182077801,MLB,2,"8701372352151208",MP35P-8701372352151208
41236134,69986552812,273109339,MLB,2,"8701372352170342",MP35P-8701372352170342
41236137,69986536210,207492738,MLB,2,PAX-1485702950,D175-1485702950
41236147,69789123157,656907934,MLB,2,"8701372352170292",MP35P-8701372352170292
41236157,69790455685,146046535,MLB,2,MP300-23010262023042112487,"23010262023042112487"
41236158,69790455685,146046535,MLB,2,MP300-23010262023042107855,"23010262023042107855"
41236159,69790455685,146046535,MLB,2,MP300-23010262023042107877,"23010262023042107877"
41236160,69790455685,146046535,MLB,2,MP300-23010262023042107850,"23010262023042107850"
41236161,69988504058,367577948,MLB,2,"8701372352170309",MP35P-8701372352170309
41236176,69988849992,527186794,MLB,2,"8701372352140817",MP35P-8701372352140817
41236177,69988957324,682500876,MLB,2,"8701372352170553",MP35P-8701372352170553
41236178,69988957324,682500876,MLB,2,"8701372352169783",MP35P-8701372352169783
41236179,69988957324,682500876,MLB,2,"8701372352169397",MP35P-8701372352169397
41236180,69988957324,682500876,MLB,2,"8701372352170639",MP35P-8701372352170639
41236181,69988957324,682500876,MLB,2,"8701372352170497",MP35P-8701372352170497
41236182,69988957324,682500876,MLB,2,"8701372352170547",MP35P-8701372352170547
41236183,69988957324,682500876,MLB,2,"8701372352170603",MP35P-8701372352170603
41236184,69988957324,682500876,MLB,2,"8701372352169973",MP35P-8701372352169973
41236185,69988957324,682500876,MLB,2,"8701372352170532",MP35P-8701372352170532
41236186,69988957324,682500876,MLB,2,"8701372352167092",MP35P-8701372352167092
41236187,69988959354,696042765,MLB,2,MP300-23010262023042110605,"23010262023042110605"
41236196,69989359240,296606875,MLB,2,MP300-23021062023101726714,"23021062023101726714"
41236199,69989672734,231711699,MLB,2,"8701372352149886",MP35P-8701372352149886
41236201,69791794515,296189703,MLB,2,"8701372352149535",MP35P-8701372352149535
41236204,69989685594,75554443,MLB,2,"8701372352168494",MP35P-8701372352168494
41236205,69791805403,273109339,MLB,2,"8701372352170119",MP35P-8701372352170119
41236206,69989709178,296824220,MLB,2,"8701372352168782",MP35P-8701372352168782
41236208,69989722854,367577948,MLB,2,MP300-23010262023042107812,"23010262023042107812"
41236210,69989719308,367577948,MLB,2,D175-1483891267,D175-1483891267
41236211,69791848157,75554443,MLB,2,SMARTPOS1494172955,A910-1494172955
41236212,69791848163,295538788,MLB,2,"8701372352170125",MP35P-8701372352170125
41236213,69791795891,164575744,MLB,2,"8701372352170407",MP35P-8701372352170407
41236215,69791822907,389174131,MLB,2,D175-1483473312,D175-1483473312
41236219,69989774246,75554443,MLB,2,"8701372352180935",MP35P-8701372352180935
41236220,69989727286,273109339,MLB,2,"8701372352168636",MP35P-8701372352168636
41236221,69989778268,296824220,MLB,2,"8701372352169679",MP35P-8701372352169679
41236222,69791838773,536831719,MLB,2,D175-1482711033,D175-1482711033
41236223,69791838773,536831719,MLB,2,D175-1484320066,D175-1484320066
41236224,69791838773,536831719,MLB,2,D175-1484341208,D175-1484341208
41236225,69791838773,536831719,MLB,2,D175-1484886511,D175-1484886511
41236226,69791817437,1221653190,MLB,2,"8701372352169708",MP35P-8701372352169708
41236228,69989706034,211636725,MLB,2,"8701372352168889",MP35P-8701372352168889
41236229,69791856223,72087730,MLB,3,D175-1484322368,D175-1484322368
41236230,69791825349,287612351,MLB,2,"8701372352149719",MP35P-8701372352149719
41236231,69989774466,574903970,MLB,2,"8701372352169691",MP35P-8701372352169691
41236232,69989770538,480713487,MLB,2,PAX-1486293925,D175-1486293925
41236233,69791823249,273109339,MLB,2,"8701372352169088",MP35P-8701372352169088
41236235,69989723806,532694072,MLB,3,"8701372352181535",MP35P-8701372352181535
41236236,69791852537,460252722,MLB,2,"8701372352180941",MP35P-8701372352180941
41236238,69989722002,300664127,MLB,2,SMARTPOS1494171685,A910-1494171685
41236239,69791811961,212819453,MLB,2,"8701372352169313",MP35P-8701372352169313
41236241,69989683304,138157802,MLB,2,"8701372352169741",MP35P-8701372352169741
41236243,69791842903,223478794,MLB,2,"8701372352169566",MP35P-8701372352169566
41236245,69989784460,442216595,MLB,2,SMARTPOS1494171631,A910-1494171631
41236247,69989721200,75554443,MLB,2,D175-1480754801,D175-1480754801
41236248,69791848581,120021395,MLB,2,"8701372352180822",MP35P-8701372352180822
41236251,69989847530,541058856,MLB,3,"8701372352149871",MP35P-8701372352149871
41236252,69736345237,127324531,MLB,2,"8701372352170081",MP35P-8701372352170081
41236253,69722176233,243980678,MLB,2,MP300-23010262023042108621,"23010262023042108621"
41236254,69715420709,242062301,MLB,2,ING-06827408,MOVE2500-06827408
41236255,69924334024,673525060,MLB,2,MP300-23010262023042110043,"23010262023042110043"
41236256,69971167822,1103903491,MLB,2,"8701372352169952",MP35P-8701372352169952
41236257,69967566354,120021395,MLB,2,"8701372352181725",MP35P-8701372352181725
41236258,69934002734,656030986,MLB,2,"8701372352169946",MP35P-8701372352169946
41236259,69972585712,719380607,MLB,2,PAX-1486293129,D175-1486293129
41236260,69972585712,719380607,MLB,2,PAX-1486293068,D175-1486293068
41236261,69972585712,719380607,MLB,2,PAX-1486290490,D175-1486290490
41236262,69972585712,719380607,MLB,2,PAX-1486293192,D175-1486293192
41236263,69972585712,719380607,MLB,2,PAX-1486293164,D175-1486293164
41236264,69972585712,719380607,MLB,2,PAX-1486290542,D175-1486290542
41236265,69972585712,719380607,MLB,2,PAX-1486293075,D175-1486293075
41236266,69972585712,719380607,MLB,2,PAX-1486293152,D175-1486293152
41236267,69972585712,719380607,MLB,2,PAX-1486293253,D175-1486293253
41236268,69972585712,719380607,MLB,2,PAX-1486294088,D175-1486294088
41236269,69871691530,149566772,MLB,2,MP300-23010262023042108572,"23010262023042108572"
41236270,69952717204,536831719,MLB,2,D175-1481997504,D175-1481997504
41236271,69673044999,43601610,MLB,2,"8701372352169756",MP35P-8701372352169756
41236272,69953021500,239349674,MLB,2,D175-1480306218,D175-1480306218
41236273,69773884667,27777110,MLB,3,SMARTPOS1494208965,A910-1494208965
41236274,69779206625,623246996,MLB,2,MP300-23010262023042108882,"23010262023042108882"
41236275,69965463464,457294899,MLB,2,PAX-1486293067,D175-1486293067
41236276,69965463464,457294899,MLB,2,PAX-1486293027,D175-1486293027
41236277,69965463464,457294899,MLB,2,PAX-1486293155,D175-1486293155
41236278,69965463464,457294899,MLB,2,PAX-1486293030,D175-1486293030
41236279,69965463464,457294899,MLB,2,PAX-1486293127,D175-1486293127
41236280,69965463464,457294899,MLB,2,PAX-1486292652,D175-1486292652
41236281,69965463464,457294899,MLB,2,PAX-1486293106,D175-1486293106
41236282,69965463464,457294899,MLB,2,PAX-1486294085,D175-1486294085
41236283,69965463464,457294899,MLB,2,PAX-1486293007,D175-1486293007
41236284,69965463464,457294899,MLB,2,PAX-1486293016,D175-1486293016
41236285,69736337927,619365580,MLB,2,MP300-23021062023101723109,"23021062023101723109"
41236286,69769759623,75791718,MLB,2,"8701372352169931",MP35P-8701372352169931
41236287,69674539803,149566772,MLB,2,MP300-23010262023042108188,"23010262023042108188"
41236288,69983157888,533939956,MLB,2,"8701372352167142",MP35P-8701372352167142
41236289,69726763525,376986527,MLB,2,MP300-23010262023042107715,"23010262023042107715"
41236290,69711949389,331374497,MLB,2,D175-1484341250,D175-1484341250
41236291,69778990661,472166356,MLB,2,"8701372352170259",MP35P-8701372352170259
41236292,69961591176,209863951,MLB,2,"8701372352170048",MP35P-8701372352170048
41236293,69976974292,623246996,MLB,2,MP300-23010262023042106287,"23010262023042106287"
41236294,69773388359,25224839,MLB,2,D175-1484417322,D175-1484417322
41236295,69906475546,367577948,MLB,2,"8701372352181232",MP35P-8701372352181232
41236296,69982804060,236111639,MLB,2,MP300-23010262023042106207,"23010262023042106207"
41236297,69976736434,472166356,MLB,2,"8701372352170104",MP35P-8701372352170104
41236298,69983182248,638171240,MLB,2,"8701372352167796",MP35P-8701372352167796
41236300,69706144931,316427528,MLB,2,D175-1481152061,D175-1481152061
41236372,69794420523,464137585,MLB,2,PAX-1485713675,D175-1485713675
41236373,69794476723,403839164,MLB,2,"8701372352138547",MP35P-8701372352138547
41236374,69794538359,403839164,MLB,2,"8701372352137715",MP35P-8701372352137715
41236375,69992562928,403839164,MLB,2,"8701372352138075",MP35P-8701372352138075
41236379,69992575658,403839164,MLB,2,"8701372352138012",MP35P-8701372352138012
41236380,69992660660,403839164,MLB,2,"8701372352138033",MP35P-8701372352138033
41236381,69794637495,403839164,MLB,2,"8701372352138497",MP35P-8701372352138497
41236382,69992735490,464137585,MLB,2,PAX-1486354822,D175-1486354822
41236394,69795143475,75554443,MLB,2,"8701372352143018",MP35P-8701372352143018
41236395,69795137777,269163147,MLB,2,"8701372352150038",MP35P-8701372352150038
41236396,69795143685,48909778,MLB,3,"8701372352143185",MP35P-8701372352143185
41236397,69795180439,713595627,MLB,2,D175-1485001701,D175-1485001701
41236398,69993087802,46154448,MLB,2,D175-1484727844,D175-1484727844
41236399,69993116956,75554443,MLB,2,D175-1484455750,D175-1484455750
41236404,69795218115,75554443,MLB,2,"8701372352143137",MP35P-8701372352143137
41236410,69795210687,273109339,MLB,2,"8701372352180998",MP35P-8701372352180998
41236411,69795212741,344334415,MLB,2,"8701372352141649",MP35P-8701372352141649
41236413,69993164174,642344299,MLB,2,D175-1484702263,D175-1484702263
41236414,69993139276,75554443,MLB,2,"8701372352143116",MP35P-8701372352143116
41236415,69795187535,217502637,MLB,3,MP300-23010262023042101513,"23010262023042101513"
41236416,69993133576,276073881,MLB,2,"8701372352141509",MP35P-8701372352141509
41236417,69993156676,1123437558,MLB,2,"8701372352141768",MP35P-8701372352141768
41236418,69795197381,480331362,MLB,2,"8701372352141705",MP35P-8701372352141705
41236424,69993133806,268835381,MLB,2,D175-1480327358,D175-1480327358
41236429,69795215255,75554443,MLB,2,"8701372352141661",MP35P-8701372352141661
41236430,69993155148,24845332,MLB,2,"8701372352138482",MP35P-8701372352138482
41236432,69993155230,106892026,MLB,3,"8701372352141774",MP35P-8701372352141774
41236438,69904019712,625219715,MLB,2,PAX-1485702070,D175-1485702070
41236439,69904019712,625219715,MLB,2,PAX-1485702161,D175-1485702161
41236440,69904019712,625219715,MLB,2,PAX-1485702201,D175-1485702201
41236441,69904019712,625219715,MLB,2,PAX-1485702180,D175-1485702180
41236442,69688424151,178714699,MLB,2,PAX-1485702987,D175-1485702987
41236455,69796667833,301615306,MLB,2,"8701372352142769",MP35P-8701372352142769
41236456,69994800382,301615306,MLB,2,"8701372352138785",MP35P-8701372352138785
41236458,69797060007,174939648,MLB,2,"8701372352143354",MP35P-8701372352143354
41236460,69995479306,360869753,MLB,2,"8701372352138244",MP35P-8701372352138244
41236461,69797864203,177153580,MLB,2,SMARTPOS1494171696,A910-1494171696
41236462,69798210157,48909778,MLB,2,"8701372352141319",MP35P-8701372352141319
41236463,69996196922,347742468,MLB,2,PAX-1486354227,D175-1486354227
41236464,69996196922,347742468,MLB,2,PAX-1486325109,D175-1486325109
41236465,69996196922,347742468,MLB,2,PAX-1486290220,D175-1486290220
41236466,69996196922,347742468,MLB,2,PAX-1486354616,D175-1486354616
41236467,69996326864,488714194,MLB,2,MP300-23010262023042108740,"23010262023042108740"
41236478,69798551729,638171240,MLB,2,"8701372352140788",MP35P-8701372352140788
41236483,69798825713,243817105,MLB,2,"8701372352141367",MP35P-8701372352141367
41236484,69798970375,75554443,MLB,2,MP300-23021162023112709718,"23021162023112709718"
41236485,69996953524,452992666,MLB,2,"8701372352138841",MP35P-8701372352138841
41236486,69997016290,1533519457,MLB,2,PAX-1486323409,D175-1486323409
41236487,69997016290,1533519457,MLB,2,PAX-1486292009,D175-1486292009
41236488,69997016290,1533519457,MLB,2,PAX-1486366899,D175-1486366899
41236489,69997016290,1533519457,MLB,2,PAX-1486369167,D175-1486369167
41236490,69997016290,1533519457,MLB,2,PAX-1486369514,D175-1486369514
41236491,69997016290,1533519457,MLB,2,PAX-1486366167,D175-1486366167
41236492,69997016290,1533519457,MLB,2,PAX-1486365909,D175-1486365909
41236493,69997016290,1533519457,MLB,2,PAX-1486291988,D175-1486291988
41236494,69997016290,1533519457,MLB,2,PAX-1486367369,D175-1486367369
41236495,69997016290,1533519457,MLB,2,PAX-1486295891,D175-1486295891
41236496,69799020521,574903970,MLB,2,"8701372352138568",MP35P-8701372352138568
41236497,69997032162,400228652,MLB,2,MP300-23021162023112708916,"23021162023112708916"
41236498,69997005280,202355726,MLB,2,"8701372352138814",MP35P-8701372352138814
41236501,69799551439,319013887,MLB,2,"8701372352141352",MP35P-8701372352141352
41236511,69998548572,273109339,MLB,3,"8701372352140529",MP35P-8701372352140529
41236512,69998646472,75554443,MLB,2,"8701372352133732",MP35P-8701372352133732
41236513,69800940865,311146769,MLB,2,MP300-23021162023112708848,"23021162023112708848"
41236514,69800940865,311146769,MLB,2,MP300-23021162023112708701,"23021162023112708701"
41236515,69800940865,311146769,MLB,2,MP300-23021162023112709620,"23021162023112709620"
41236516,69800940865,311146769,MLB,2,MP300-23021162023112707040,"23021162023112707040"
41236517,69800940865,311146769,MLB,2,MP300-23021162023112707059,"23021162023112707059"
41236518,69800940865,311146769,MLB,2,MP300-23021162023112708928,"23021162023112708928"
41236519,69800940865,311146769,MLB,2,MP300-23021162023112708901,"23021162023112708901"
41236520,69800940865,311146769,MLB,2,MP300-23021162023112708906,"23021162023112708906"
41236521,69800940865,311146769,MLB,2,MP300-23021162023112707056,"23021162023112707056"
41236522,69800940865,311146769,MLB,2,MP300-23021162023112708695,"23021162023112708695"
41236534,69999076272,272715441,MLB,2,Q78802870273,Q78802870273
41236540,69801306877,141226841,MLB,3,MP300-23010262023042107329,"23010262023042107329"
41236542,69999341650,507780494,MLB,2,"8701372352139744",MP35P-8701372352139744
41236543,69999341650,507780494,MLB,2,"8701372352140247",MP35P-8701372352140247
41236544,69999341650,507780494,MLB,2,"8701372352140541",MP35P-8701372352140541
41236545,69999341650,507780494,MLB,2,"8701372352144215",MP35P-8701372352144215
41236546,69999341650,507780494,MLB,2,"8701372352134959",MP35P-8701372352134959
41236547,69999341650,507780494,MLB,2,"8701372352139498",MP35P-8701372352139498
41236548,69999341650,507780494,MLB,2,"8701372352087543",MP35P-8701372352087543
41236549,69999341650,507780494,MLB,2,"8701372352140197",MP35P-8701372352140197
41236550,69999341650,507780494,MLB,2,"8701372352132957",MP35P-8701372352132957
41236551,69999341650,507780494,MLB,2,"8701372352140366",MP35P-8701372352140366
41236555,69999482446,322320042,MLB,2,"8701372352164787",MP35P-8701372352164787
41236557,69999641840,173190665,MLB,2,MP300-23021162023112708569,"23021162023112708569"
41236558,69999744592,173190665,MLB,3,MP300-23021162023112709616,"23021162023112709616"
41236573,69802791015,268835381,MLB,2,"8701372352164801",MP35P-8701372352164801
41236582,70001110612,172401820,MLB,2,D175-1481011872,D175-1481011872
